0.27,0.99211
0.272,0.99046
0.274,0.98865
0.276,0.98669
0.278,0.98456
0.28,0.98229
0.282,0.97986
0.284,0.97727
0.286,0.97453
0.288,0.97163
0.29,0.96858
0.292,0.96538
0.294,0.96203
0.296,0.95852
0.298,0.95486
0.3,0.95106
0.302,0.9471
0.304,0.94299
0.306,0.93873
0.308,0.93433
0.31,0.92978
0.312,0.92508
0.314,0.92023
0.316,0.91524
0.318,0.91011
0.32,0.90483
0.322,0.89941
0.324,0.89384
0.326,0.88814
0.328,0.88229
0.33,0.87631
0.332,0.87018
0.334,0.86392
0.336,0.85753
0.338,0.85099
0.34,0.84433
0.342,0.83753
0.344,0.8306
0.346,0.82353
0.348,0.81634
0.35,0.80902
0.352,0.80157
0.354,0.79399
0.356,0.78629
0.358,0.77846
0.36,0.77051
0.362,0.76244
0.364,0.75425
0.366,0.74594
0.368,0.73751
0.37,0.72897
0.372,0.72031
0.374,0.71154
0.376,0.70265
0.378,0.69365
0.38,0.68455
0.382,0.67533
0.384,0.66601
0.386,0.65659
0.388,0.64706
0.39,0.63742
0.392,0.62769
0.394,0.61786
0.396,0.60793
0.398,0.5979
0.4,0.58779
0.402,0.57757
0.404,0.56727
0.406,0.55688
0.408,0.54639
0.41,0.53583
0.412,0.52517
0.414,0.51444
0.416,0.50362
0.418,0.49273
0.42,0.48175
0.422,0.4707
0.424,0.45958
0.426,0.44838
0.428,0.43712
0.43,0.42578
0.432,0.41438
0.434,0.40291
0.436,0.39137
0.438,0.37978
0.44,0.36812
0.442,0.35641
0.444,0.34464
0.446,0.33282
0.448,0.32094
0.45,0.30902
0.452,0.29704
0.454,0.28502
0.456,0.27295
0.458,0.26084
0.46,0.24869
0.462,0.2365
0.464,0.22427
0.466,0.21201
0.468,0.19971
0.47,0.18738
0.472,0.17502
0.474,0.16264
0.476,0.15023
0.478,0.13779
0.48,0.12533
0.482,0.11286
0.484,0.10036
0.486,0.087851
0.488,0.075327
0.49,0.062791
0.492,0.050244
0.494,0.03769
0.496,0.02513
0.498,0.012566
0.5,1.2246e-16
0.502,0.012566
0.504,0.02513
0.506,0.03769
0.508,0.050244
0.51,0.062791
0.512,0.075327
0.514,0.087851
0.516,0.10036
0.518,0.11286
0.52,0.12533
0.522,0.13779
0.524,0.15023
0.526,0.16264
0.528,0.17502
0.53,0.18738
0.532,0.19971
0.534,0.21201
0.536,0.22427
0.538,0.2365
0.54,0.24869
0.542,0.26084
0.544,0.27295
0.546,0.28502
0.548,0.29704
0.55,0.30902
0.552,0.32094
0.554,0.33282
0.556,0.34464
0.558,0.35641
0.56,0.36812
0.562,0.37978
0.564,0.39137
0.566,0.40291
0.568,0.41438
0.57,0.42578
0.572,0.43712
0.574,0.44838
0.576,0.45958
0.578,0.4707
0.58,0.48175
0.582,0.49273
0.584,0.50362
0.586,0.51444
0.588,0.52517
0.59,0.53583
0.592,0.54639
0.594,0.55688
0.596,0.56727
0.598,0.57757
0.6,0.58779
0.602,0.5979
0.604,0.60793
0.606,0.61786
0.608,0.62769
0.61,0.63742
0.612,0.64706
0.614,0.65659
0.616,0.66601
0.618,0.67533
0.62,0.68455
0.622,0.69365
0.624,0.70265
0.626,0.71154
0.628,0.72031
0.63,0.72897
0.632,0.73751
0.634,0.74594
0.636,0.75425
0.638,0.76244
0.64,0.77051
0.642,0.77846
0.644,0.78629
0.646,0.79399
0.648,0.80157
0.65,0.80902
0.652,0.81634
0.654,0.82353
0.656,0.8306
0.658,0.83753
0.66,0.84433
0.662,0.85099
0.664,0.85753
0.666,0.86392
0.668,0.87018
0.67,0.87631
0.672,0.88229
0.674,0.88814
0.676,0.89384
0.678,0.89941
0.68,0.90483
0.682,0.91011
0.684,0.91524
0.686,0.92023
0.688,0.92508
0.69,0.92978
0.692,0.93433
0.694,0.93873
0.696,0.94299
0.698,0.9471
0.7,0.95106
0.702,0.95486
0.704,0.95852
0.706,0.96203
0.708,0.96538
0.71,0.96858
0.712,0.97163
0.714,0.97453
0.716,0.97727
0.718,0.97986
0.72,0.98229
0.722,0.98456
0.724,0.98669
0.726,0.98865
0.728,0.99046
0.73,0.99211
0.732,0.99361
0.734,0.99495
0.736,0.99613
0.738,0.99716
0.74,0.99803
0.742,0.99874
0.744,0.99929
0.746,0.99968
0.748,0.99992
0.75,1
0.752,0.99992
0.754,0.99968
0.756,0.99929
0.758,0.99874
0.76,0.99803
0.762,0.99716
0.764,0.99613
0.766,0.99495
0.768,0.99361
0.77,0.99211
0.772,0.99046
0.774,0.98865
0.776,0.98669
0.778,0.98456
0.78,0.98229
0.782,0.97986
0.784,0.97727
0.786,0.97453
0.788,0.97163
0.79,0.96858
0.792,0.96538
0.794,0.96203
0.796,0.95852
0.798,0.95486
0.8,0.95106
0.802,0.9471
0.804,0.94299
0.806,0.93873
0.808,0.93433
0.81,0.92978
0.812,0.92508
0.814,0.92023
0.816,0.91524
0.818,0.91011
0.82,0.90483
0.822,0.89941
0.824,0.89384
0.826,0.88814
0.828,0.88229
0.83,0.87631
0.832,0.87018
0.834,0.86392
0.836,0.85753
0.838,0.85099
0.84,0.84433
0.842,0.83753
0.844,0.8306
0.846,0.82353
0.848,0.81634
0.85,0.80902
0.852,0.80157
0.854,0.79399
0.856,0.78629
0.858,0.77846
0.86,0.77051
0.862,0.76244
0.864,0.75425
0.866,0.74594
0.868,0.73751
0.87,0.72897
0.872,0.72031
0.874,0.71154
0.876,0.70265
0.878,0.69365
0.88,0.68455
0.882,0.67533
0.884,0.66601
0.886,0.65659
0.888,0.64706
0.89,0.63742
0.892,0.62769
0.894,0.61786
0.896,0.60793
0.898,0.5979
0.9,0.58779
0.902,0.57757
0.904,0.56727
0.906,0.55688
0.908,0.54639
0.91,0.53583
0.912,0.52517
0.914,0.51444
0.916,0.50362
0.918,0.49273
0.92,0.48175
0.922,0.4707
0.924,0.45958
0.926,0.44838
0.928,0.43712
0.93,0.42578
0.932,0.41438
0.934,0.40291
0.936,0.39137
0.938,0.37978
0.94,0.36812
0.942,0.35641
0.944,0.34464
0.946,0.33282
0.948,0.32094
0.95,0.30902
0.952,0.29704
0.954,0.28502
0.956,0.27295
0.958,0.26084
0.96,0.24869
0.962,0.2365
0.964,0.22427
0.966,0.21201
0.968,0.19971
0.97,0.18738
0.972,0.17502
0.974,0.16264
0.976,0.15023
0.978,0.13779
0.98,0.12533
0.982,0.11286
0.984,0.10036
0.986,0.087851
0.988,0.075327
0.99,0.062791
0.992,0.050244
0.994,0.03769
0.996,0.02513
0.998,0.012566
1,2.4493e-16
1.002,0.012566
1.004,0.02513
1.006,0.03769
1.008,0.050244
1.01,0.062791
1.012,0.075327
1.014,0.087851
1.016,0.10036
1.018,0.11286
1.02,0.12533
1.022,0.13779
1.024,0.15023
1.026,0.16264
1.028,0.17502
1.03,0.18738
1.032,0.19971
1.034,0.21201
1.036,0.22427
1.038,0.2365
1.04,0.24869
1.042,0.26084
1.044,0.27295
1.046,0.28502
1.048,0.29704
1.05,0.30902
1.052,0.32094
1.054,0.33282
1.056,0.34464
1.058,0.35641
1.06,0.36812
1.062,0.37978
1.064,0.39137
1.066,0.40291
1.068,0.41438
1.07,0.42578
1.072,0.43712
1.074,0.44838
1.076,0.45958
1.078,0.4707
1.08,0.48175
1.082,0.49273
1.084,0.50362
1.086,0.51444
1.088,0.52517
1.09,0.53583
1.092,0.54639
1.094,0.55688
1.096,0.56727
1.098,0.57757
1.1,0.58779
1.102,0.5979
1.104,0.60793
1.106,0.61786
1.108,0.62769
1.11,0.63742
1.112,0.64706
1.114,0.65659
1.116,0.66601
1.118,0.67533
1.12,0.68455
1.122,0.69365
1.124,0.70265
1.126,0.71154
1.128,0.72031
1.13,0.72897
1.132,0.73751
1.134,0.74594
1.136,0.75425
1.138,0.76244
1.14,0.77051
1.142,0.77846
1.144,0.78629
1.146,0.79399
1.148,0.80157
1.15,0.80902
1.152,0.81634
1.154,0.82353
1.156,0.8306
1.158,0.83753
1.16,0.84433
1.162,0.85099
1.164,0.85753
1.166,0.86392
1.168,0.87018
1.17,0.87631
1.172,0.88229
1.174,0.88814
1.176,0.89384
1.178,0.89941
1.18,0.90483
1.182,0.91011
1.184,0.91524
1.186,0.92023
1.188,0.92508
1.19,0.92978
1.192,0.93433
1.194,0.93873
1.196,0.94299
1.198,0.9471
1.2,0.95106
1.202,0.95486
1.204,0.95852
1.206,0.96203
1.208,0.96538
1.21,0.96858
1.212,0.97163
1.214,0.97453
1.216,0.97727
1.218,0.97986
1.22,0.98229
1.222,0.98456
1.224,0.98669
1.226,0.98865
1.228,0.99046
1.23,0.99211
1.232,0.99361
1.234,0.99495
1.236,0.99613
1.238,0.99716
1.24,0.99803
1.242,0.99874
1.244,0.99929
1.246,0.99968
1.248,0.99992
1.25,1
1.252,0.99992
1.254,0.99968
1.256,0.99929
1.258,0.99874
1.26,0.99803
1.262,0.99716
1.264,0.99613
1.266,0.99495
1.268,0.99361
1.27,0.99211
1.272,0.99046
1.274,0.98865
1.276,0.98669
1.278,0.98456
1.28,0.98229
1.282,0.97986
1.284,0.97727
1.286,0.97453
1.288,0.97163
1.29,0.96858
1.292,0.96538
1.294,0.96203
1.296,0.95852
1.298,0.95486
1.3,0.95106
1.302,0.9471
1.304,0.94299
1.306,0.93873
1.308,0.93433
1.31,0.92978
1.312,0.92508
1.314,0.92023
1.316,0.91524
1.318,0.91011
1.32,0.90483
1.322,0.89941
1.324,0.89384
1.326,0.88814
1.328,0.88229
1.33,0.87631
1.332,0.87018
1.334,0.86392
1.336,0.85753
1.338,0.85099
1.34,0.84433
1.342,0.83753
1.344,0.8306
1.346,0.82353
1.348,0.81634
1.35,0.80902
1.352,0.80157
1.354,0.79399
1.356,0.78629
1.358,0.77846
1.36,0.77051
1.362,0.76244
1.364,0.75425
1.366,0.74594
1.368,0.73751
1.37,0.72897
1.372,0.72031
1.374,0.71154
1.376,0.70265
1.378,0.69365
1.38,0.68455
1.382,0.67533
1.384,0.66601
1.386,0.65659
1.388,0.64706
1.39,0.63742
1.392,0.62769
1.394,0.61786
1.396,0.60793
1.398,0.5979
1.4,0.58779
1.402,0.57757
1.404,0.56727
1.406,0.55688
1.408,0.54639
1.41,0.53583
1.412,0.52517
1.414,0.51444
1.416,0.50362
1.418,0.49273
1.42,0.48175
1.422,0.4707
1.424,0.45958
1.426,0.44838
1.428,0.43712
1.43,0.42578
1.432,0.41438
1.434,0.40291
1.436,0.39137
1.438,0.37978
1.44,0.36812
1.442,0.35641
1.444,0.34464
1.446,0.33282
1.448,0.32094
1.45,0.30902
1.452,0.29704
1.454,0.28502
1.456,0.27295
1.458,0.26084
1.46,0.24869
1.462,0.2365
1.464,0.22427
1.466,0.21201
1.468,0.19971
1.47,0.18738
1.472,0.17502
1.474,0.16264
1.476,0.15023
1.478,0.13779
1.48,0.12533
1.482,0.11286
1.484,0.10036
1.486,0.087851
1.488,0.075327
1.49,0.062791
1.492,0.050244
1.494,0.03769
1.496,0.02513
1.498,0.012566
1.5,3.6739e-16
1.502,0.012566
1.504,0.02513
1.506,0.03769
1.508,0.050244
1.51,0.062791
1.512,0.075327
1.514,0.087851
1.516,0.10036
1.518,0.11286
1.52,0.12533
1.522,0.13779
1.524,0.15023
1.526,0.16264
1.528,0.17502
1.53,0.18738
1.532,0.19971
1.534,0.21201
1.536,0.22427
1.538,0.2365
1.54,0.24869
1.542,0.26084
1.544,0.27295
1.546,0.28502
1.548,0.29704
1.55,0.30902
1.552,0.32094
1.554,0.33282
1.556,0.34464
1.558,0.35641
1.56,0.36812
1.562,0.37978
1.564,0.39137
1.566,0.40291
1.568,0.41438
1.57,0.42578
1.572,0.43712
1.574,0.44838
1.576,0.45958
1.578,0.4707
1.58,0.48175
1.582,0.49273
1.584,0.50362
1.586,0.51444
1.588,0.52517
1.59,0.53583
1.592,0.54639
1.594,0.55688
1.596,0.56727
1.598,0.57757
1.6,0.58779
1.602,0.5979
1.604,0.60793
1.606,0.61786
1.608,0.62769
1.61,0.63742
1.612,0.64706
1.614,0.65659
1.616,0.66601
1.618,0.67533
1.62,0.68455
1.622,0.69365
1.624,0.70265
1.626,0.71154
1.628,0.72031
1.63,0.72897
1.632,0.73751
1.634,0.74594
1.636,0.75425
1.638,0.76244
1.64,0.77051
1.642,0.77846
1.644,0.78629
1.646,0.79399
1.648,0.80157
1.65,0.80902
1.652,0.81634
1.654,0.82353
1.656,0.8306
1.658,0.83753
1.66,0.84433
1.662,0.85099
1.664,0.85753
1.666,0.86392
1.668,0.87018
1.67,0.87631
1.672,0.88229
1.674,0.88814
1.676,0.89384
1.678,0.89941
1.68,0.90483
1.682,0.91011
1.684,0.91524
1.686,0.92023
1.688,0.92508
1.69,0.92978
1.692,0.93433
1.694,0.93873
1.696,0.94299
1.698,0.9471
1.7,0.95106
1.702,0.95486
1.704,0.95852
1.706,0.96203
1.708,0.96538
1.71,0.96858
1.712,0.97163
1.714,0.97453
1.716,0.97727
1.718,0.97986
1.72,0.98229
1.722,0.98456
1.724,0.98669
1.726,0.98865
1.728,0.99046
1.73,0.99211
1.732,0.99361
1.734,0.99495
1.736,0.99613
1.738,0.99716
1.74,0.99803
1.742,0.99874
1.744,0.99929
1.746,0.99968
1.748,0.99992
1.75,1
1.752,0.99992
1.754,0.99968
1.756,0.99929
1.758,0.99874
1.76,0.99803
1.762,0.99716
1.764,0.99613
1.766,0.99495
1.768,0.99361
1.77,0.99211
1.772,0.99046
1.774,0.98865
1.776,0.98669
1.778,0.98456
1.78,0.98229
1.782,0.97986
1.784,0.97727
1.786,0.97453
1.788,0.97163
1.79,0.96858
1.792,0.96538
1.794,0.96203
1.796,0.95852
1.798,0.95486
1.8,0.95106
1.802,0.9471
1.804,0.94299
1.806,0.93873
1.808,0.93433
1.81,0.92978
1.812,0.92508
1.814,0.92023
1.816,0.91524
1.818,0.91011
1.82,0.90483
1.822,0.89941
1.824,0.89384
1.826,0.88814
1.828,0.88229
1.83,0.87631
1.832,0.87018
1.834,0.86392
1.836,0.85753
1.838,0.85099
1.84,0.84433
1.842,0.83753
1.844,0.8306
1.846,0.82353
1.848,0.81634
1.85,0.80902
1.852,0.80157
1.854,0.79399
1.856,0.78629
1.858,0.77846
1.86,0.77051
1.862,0.76244
1.864,0.75425
1.866,0.74594
1.868,0.73751
1.87,0.72897
1.872,0.72031
1.874,0.71154
1.876,0.70265
1.878,0.69365
1.88,0.68455
1.882,0.67533
1.884,0.66601
1.886,0.65659
1.888,0.64706
1.89,0.63742
1.892,0.62769
1.894,0.61786
1.896,0.60793
1.898,0.5979
1.9,0.58779
1.902,0.57757
1.904,0.56727
1.906,0.55688
1.908,0.54639
1.91,0.53583
1.912,0.52517
1.914,0.51444
1.916,0.50362
1.918,0.49273
1.92,0.48175
1.922,0.4707
1.924,0.45958
1.926,0.44838
1.928,0.43712
1.93,0.42578
1.932,0.41438
1.934,0.40291
1.936,0.39137
1.938,0.37978
1.94,0.36812
1.942,0.35641
1.944,0.34464
1.946,0.33282
1.948,0.32094
1.95,0.30902
1.952,0.29704
1.954,0.28502
1.956,0.27295
1.958,0.26084
1.96,0.24869
1.962,0.2365
1.964,0.22427
1.966,0.21201
1.968,0.19971
1.97,0.18738
1.972,0.17502
1.974,0.16264
1.976,0.15023
1.978,0.13779
1.98,0.12533
1.982,0.11286
1.984,0.10036
1.986,0.087851
1.988,0.075327
1.99,0.062791
1.992,0.050244
1.994,0.03769
1.996,0.02513
1.998,0.012566
2,4.8986e-16
2.002,0.012566
2.004,0.02513
2.006,0.03769
2.008,0.050244
2.01,0.062791
2.012,0.075327
2.014,0.087851
2.016,0.10036
2.018,0.11286
2.02,0.12533
2.022,0.13779
2.024,0.15023
2.026,0.16264
2.028,0.17502
2.03,0.18738
2.032,0.19971
2.034,0.21201
2.036,0.22427
2.038,0.2365
2.04,0.24869
2.042,0.26084
2.044,0.27295
2.046,0.28502
2.048,0.29704
2.05,0.30902
2.052,0.32094
2.054,0.33282
2.056,0.34464
2.058,0.35641
2.06,0.36812
2.062,0.37978
2.064,0.39137
2.066,0.40291
2.068,0.41438
2.07,0.42578
2.072,0.43712
2.074,0.44838
2.076,0.45958
2.078,0.4707
2.08,0.48175
2.082,0.49273
2.084,0.50362
2.086,0.51444
2.088,0.52517
2.09,0.53583
2.092,0.54639
2.094,0.55688
2.096,0.56727
2.098,0.57757
2.1,0.58779
2.102,0.5979
2.104,0.60793
2.106,0.61786
2.108,0.62769
2.11,0.63742
2.112,0.64706
2.114,0.65659
2.116,0.66601
2.118,0.67533
2.12,0.68455
2.122,0.69365
2.124,0.70265
2.126,0.71154
2.128,0.72031
2.13,0.72897
2.132,0.73751
2.134,0.74594
2.136,0.75425
2.138,0.76244
2.14,0.77051
2.142,0.77846
2.144,0.78629
2.146,0.79399
2.148,0.80157
2.15,0.80902
2.152,0.81634
2.154,0.82353
2.156,0.8306
2.158,0.83753
2.16,0.84433
2.162,0.85099
2.164,0.85753
2.166,0.86392
2.168,0.87018
2.17,0.87631
2.172,0.88229
2.174,0.88814
2.176,0.89384
2.178,0.89941
2.18,0.90483
2.182,0.91011
2.184,0.91524
2.186,0.92023
2.188,0.92508
2.19,0.92978
2.192,0.93433
2.194,0.93873
2.196,0.94299
2.198,0.9471
2.2,0.95106
2.202,0.95486
2.204,0.95852
2.206,0.96203
2.208,0.96538
2.21,0.96858
2.212,0.97163
2.214,0.97453
2.216,0.97727
2.218,0.97986
2.22,0.98229
2.222,0.98456
2.224,0.98669
2.226,0.98865
2.228,0.99046
2.23,0.99211
2.232,0.99361
2.234,0.99495
2.236,0.99613
2.238,0.99716
2.24,0.99803
2.242,0.99874
2.244,0.99929
2.246,0.99968
2.248,0.99992
2.25,1
2.252,0.99992
2.254,0.99968
2.256,0.99929
2.258,0.99874
2.26,0.99803
2.262,0.99716
2.264,0.99613
2.266,0.99495
2.268,0.99361
2.27,0.99211
2.272,0.99046
2.274,0.98865
2.276,0.98669
2.278,0.98456
2.28,0.98229
2.282,0.97986
2.284,0.97727
2.286,0.97453
2.288,0.97163
2.29,0.96858
2.292,0.96538
2.294,0.96203
2.296,0.95852
2.298,0.95486
2.3,0.95106
2.302,0.9471
2.304,0.94299
2.306,0.93873
2.308,0.93433
2.31,0.92978
2.312,0.92508
2.314,0.92023
2.316,0.91524
2.318,0.91011
2.32,0.90483
2.322,0.89941
2.324,0.89384
2.326,0.88814
2.328,0.88229
2.33,0.87631
2.332,0.87018
2.334,0.86392
2.336,0.85753
2.338,0.85099
2.34,0.84433
2.342,0.83753
2.344,0.8306
2.346,0.82353
2.348,0.81634
2.35,0.80902
2.352,0.80157
2.354,0.79399
2.356,0.78629
2.358,0.77846
2.36,0.77051
2.362,0.76244
2.364,0.75425
2.366,0.74594
2.368,0.73751
2.37,0.72897
2.372,0.72031
2.374,0.71154
2.376,0.70265
2.378,0.69365
2.38,0.68455
2.382,0.67533
2.384,0.66601
2.386,0.65659
2.388,0.64706
2.39,0.63742
2.392,0.62769
2.394,0.61786
2.396,0.60793
2.398,0.5979
2.4,0.58779
2.402,0.57757
2.404,0.56727
2.406,0.55688
2.408,0.54639
2.41,0.53583
2.412,0.52517
2.414,0.51444
2.416,0.50362
2.418,0.49273
2.42,0.48175
2.422,0.4707
2.424,0.45958
2.426,0.44838
2.428,0.43712
2.43,0.42578
2.432,0.41438
2.434,0.40291
2.436,0.39137
2.438,0.37978
2.44,0.36812
2.442,0.35641
2.444,0.34464
2.446,0.33282
2.448,0.32094
2.45,0.30902
2.452,0.29704
2.454,0.28502
2.456,0.27295
2.458,0.26084
2.46,0.24869
2.462,0.2365
2.464,0.22427
2.466,0.21201
2.468,0.19971
2.47,0.18738
2.472,0.17502
2.474,0.16264
2.476,0.15023
2.478,0.13779
2.48,0.12533
2.482,0.11286
2.484,0.10036
2.486,0.087851
2.488,0.075327
2.49,0.062791
2.492,0.050244
2.494,0.03769
2.496,0.02513
2.498,0.012566
2.5,6.1232e-16
2.502,0.012566
2.504,0.02513
2.506,0.03769
2.508,0.050244
2.51,0.062791
2.512,0.075327
2.514,0.087851
2.516,0.10036
2.518,0.11286
2.52,0.12533
2.522,0.13779
2.524,0.15023
2.526,0.16264
2.528,0.17502
2.53,0.18738
2.532,0.19971
2.534,0.21201
2.536,0.22427
2.538,0.2365
2.54,0.24869
2.542,0.26084
2.544,0.27295
2.546,0.28502
2.548,0.29704
2.55,0.30902
2.552,0.32094
2.554,0.33282
2.556,0.34464
2.558,0.35641
2.56,0.36812
2.562,0.37978
2.564,0.39137
2.566,0.40291
2.568,0.41438
2.57,0.42578
2.572,0.43712
2.574,0.44838
2.576,0.45958
2.578,0.4707
2.58,0.48175
2.582,0.49273
2.584,0.50362
2.586,0.51444
2.588,0.52517
2.59,0.53583
2.592,0.54639
2.594,0.55688
2.596,0.56727
2.598,0.57757
2.6,0.58779
2.602,0.5979
2.604,0.60793
2.606,0.61786
2.608,0.62769
2.61,0.63742
2.612,0.64706
2.614,0.65659
2.616,0.66601
2.618,0.67533
2.62,0.68455
2.622,0.69365
2.624,0.70265
2.626,0.71154
2.628,0.72031
2.63,0.72897
2.632,0.73751
2.634,0.74594
2.636,0.75425
2.638,0.76244
2.64,0.77051
2.642,0.77846
2.644,0.78629
2.646,0.79399
2.648,0.80157
2.65,0.80902
2.652,0.81634
2.654,0.82353
2.656,0.8306
2.658,0.83753
2.66,0.84433
2.662,0.85099
2.664,0.85753
2.666,0.86392
2.668,0.87018
2.67,0.87631
2.672,0.88229
2.674,0.88814
2.676,0.89384
2.678,0.89941
2.68,0.90483
2.682,0.91011
2.684,0.91524
2.686,0.92023
2.688,0.92508
2.69,0.92978
2.692,0.93433
2.694,0.93873
2.696,0.94299
2.698,0.9471
2.7,0.95106
2.702,0.95486
2.704,0.95852
2.706,0.96203
2.708,0.96538
2.71,0.96858
2.712,0.97163
2.714,0.97453
2.716,0.97727
2.718,0.97986
2.72,0.98229
2.722,0.98456
2.724,0.98669
2.726,0.98865
2.728,0.99046
2.73,0.99211
2.732,0.99361
2.734,0.99495
2.736,0.99613
2.738,0.99716
2.74,0.99803
2.742,0.99874
2.744,0.99929
2.746,0.99968
2.748,0.99992
2.75,1
2.752,0.99992
2.754,0.99968
2.756,0.99929
2.758,0.99874
2.76,0.99803
2.762,0.99716
2.764,0.99613
2.766,0.99495
2.768,0.99361
2.77,0.99211
2.772,0.99046
2.774,0.98865
2.776,0.98669
2.778,0.98456
2.78,0.98229
2.782,0.97986
2.784,0.97727
2.786,0.97453
2.788,0.97163
2.79,0.96858
2.792,0.96538
2.794,0.96203
2.796,0.95852
2.798,0.95486
2.8,0.95106
2.802,0.9471
2.804,0.94299
2.806,0.93873
2.808,0.93433
2.81,0.92978
2.812,0.92508
2.814,0.92023
2.816,0.91524
2.818,0.91011
2.82,0.90483
2.822,0.89941
2.824,0.89384
2.826,0.88814
2.828,0.88229
2.83,0.87631
2.832,0.87018
2.834,0.86392
2.836,0.85753
2.838,0.85099
2.84,0.84433
2.842,0.83753
2.844,0.8306
2.846,0.82353
2.848,0.81634
2.85,0.80902
2.852,0.80157
2.854,0.79399
2.856,0.78629
2.858,0.77846
2.86,0.77051
2.862,0.76244
2.864,0.75425
2.866,0.74594
2.868,0.73751
2.87,0.72897
2.872,0.72031
2.874,0.71154
2.876,0.70265
2.878,0.69365
2.88,0.68455
2.882,0.67533
2.884,0.66601
2.886,0.65659
2.888,0.64706
2.89,0.63742
2.892,0.62769
2.894,0.61786
2.896,0.60793
2.898,0.5979
2.9,0.58779
2.902,0.57757
2.904,0.56727
2.906,0.55688
2.908,0.54639
2.91,0.53583
2.912,0.52517
2.914,0.51444
2.916,0.50362
2.918,0.49273
2.92,0.48175
2.922,0.4707
2.924,0.45958
2.926,0.44838
2.928,0.43712
2.93,0.42578
2.932,0.41438
2.934,0.40291
2.936,0.39137
2.938,0.37978
2.94,0.36812
2.942,0.35641
2.944,0.34464
2.946,0.33282
2.948,0.32094
2.95,0.30902
2.952,0.29704
2.954,0.28502
2.956,0.27295
2.958,0.26084
2.96,0.24869
2.962,0.2365
2.964,0.22427
2.966,0.21201
2.968,0.19971
2.97,0.18738
2.972,0.17502
2.974,0.16264
2.976,0.15023
2.978,0.13779
2.98,0.12533
2.982,0.11286
2.984,0.10036
2.986,0.087851
2.988,0.075327
2.99,0.062791
2.992,0.050244
2.994,0.03769
2.996,0.02513
2.998,0.012566
3,7.3479e-16
3.002,0.012566
3.004,0.02513
3.006,0.03769
3.008,0.050244
3.01,0.062791
3.012,0.075327
3.014,0.087851
3.016,0.10036
3.018,0.11286
3.02,0.12533
3.022,0.13779
3.024,0.15023
3.026,0.16264
3.028,0.17502
3.03,0.18738
3.032,0.19971
3.034,0.21201
3.036,0.22427
3.038,0.2365
3.04,0.24869
3.042,0.26084
3.044,0.27295
3.046,0.28502
3.048,0.29704
3.05,0.30902
3.052,0.32094
3.054,0.33282
3.056,0.34464
3.058,0.35641
3.06,0.36812
3.062,0.37978
3.064,0.39137
3.066,0.40291
3.068,0.41438
3.07,0.42578
3.072,0.43712
3.074,0.44838
3.076,0.45958
3.078,0.4707
3.08,0.48175
3.082,0.49273
3.084,0.50362
3.086,0.51444
3.088,0.52517
3.09,0.53583
3.092,0.54639
3.094,0.55688
3.096,0.56727
3.098,0.57757
3.1,0.58779
3.102,0.5979
3.104,0.60793
3.106,0.61786
3.108,0.62769
3.11,0.63742
